;Ketapang;;Индонезия;-1.816639;109.963483
;SPB;;Индия;59.963160;-158.477235
Кратье;Kratie;Кратье;Камбоджа;12.488;106.055
Кануа;Kanua;Кануа;Папуа - Новая Гвинея;-5.783;154.733
Китале;Kitale;Китале;Кения;0.971989;34.958556
;Tribhuvan;Катманду;Непал;27.696583;85.359100
;International;;США;55.354075;-131.711219
Като;Kato;Като;Гайана;4.649162;-59.832222
;Tinson;Кингстоун;Ямайка;17.988558;-76.823761
;Kitee;;Финляндия;62.166111;30.073611
;Tindal;Кэтрин;Австралия;-14.521111;132.377778
;Brevig Mission;;США;65.331333;-166.465722
Киттила;Kittila;Киттила;Финляндия;67.701022;24.846850
Кота;Kota;Мота;Индия;25.160219;75.845631
;Kamarata;;Венесуэла;5.700;-62.317
;Pyrzowice;Катовице;Польша;50.474253;19.080019
Кутиала;Koutiala;Кутиала;Мали;12.350;-5.433
;Katukurunda Slaf Base;;Шри-Ланка;6;80.3
;Kwun Tong;;Гонконг;22.322777777778;114.21666666667
Куантан;Kuantan;Куантан;Малайзия;3.775389;103.209056
Куриа;Kuria;Куриа;Кирибати;0.218611;173.442222
;Kudat;;Малайзия;6.924167;116.830833
Кукунди;Kukundu;Кукунди;Соломоновы острова;-8.017;156.950
Курумоч;Kurumoch;Самара;Россия;53.504858;50.164336
Кубин-Айленд;Kubin Island;Кубин-Айленд;Австралия;-10.225000;142.218333
Куширо;Kushiro;Куширо;Япония;43.040967;144.192986
Кавау-Айленд;Kawau Island;Кавау-Айленд;Новая Зеландия;-36.428;174.849
Кушимото;Kushimoto;Кушимото;Япония;33.450;135.800
;Kasigluk;;США;60.873333;-162.524306
;Kuala Lumpur International Airport (klia);Куала-Лумпур;Малайзия;2.745578;101.709917
;Yakushima;;Япония;30.385569;130.659017
Каунас;Kaunas;Каунас;Литва;54.963919;24.084778
Куопио;Kuopio;Куопио;Финляндия;63.007150;27.797756
Купиано;Kupiano;Купиано;Папуа - Новая Гвинея;-10.067;148.217
Кури;Kuri;Кури;Папуа - Новая Гвинея;-7.133;143.267
;Kuran-O-Munjan;;Таджикистан;36.022642;70.769733
;Kulusuk;;Гренландия;65.573611;-37.123611
Кутаиси;Kopitnari;Кутаиси;Грузия;42.176653;42.482583
;Kullu Manali;;Индия;31.876706;77.154367
;Gunsan;;Южная Корея;35.903756;126.615906
;Kugururok River;;Папуа - Новая Гвинея;-7.4333333333333;143.1
;Kuyol;;Северная Корея;38.471666666667;126.0375
;Kamusi Airport;Кугурурок-Ривер, шт. Аляска;США;57.634444444444;-153.99833333333
;Gunsan Airbase;;Южная Корея;0;0
;Megas Alexandros International;Кавала;Греция;40.913306;24.619223
Сковде;Skovde;Сковде;Швеция;58.456400;13.972672
;King Cove;;США;55.116347;-162.266227
Гянджа;Gyandzha;Гянджа;Азербайджан;40.737678;46.317581
Китава;Kitava;Китава;Норвегия;-8.667;151.333
Кавьенг;Kavieng;Кавьенг;Папуа - Новая Гвинея;-2.579397;150.807978
Кировск;Kirovsk;Кировск;Россия;67.575556;33.582778
;Kivalina;;США;67.736151;-164.563496
Королеву;Korolevu;Королеву;Фиджи;-18.215;177.730
Киров;Kirov;Киров;Россия;58.503056;49.347222
;Kwajalein;;Маршалловы острова;8.720122;167.731661
;Karimunjawa;;Индонезия;-5.850;110.467
Каваджиа;Kawadjia;Каваджиа;Центральноафриканская Республика;-1.95;124.96666666667
Гуйян;Guiyang;Гуйянг;Китай;26.538522;106.800703
;Waterfall SPB;;США;55.296323;-133.243336
Кривой Рог;Krivoy Rog;Кривой Рог;Украина;48.043333;33.210000
Хвахан;Khwahan;Хвахан;Афганистан;37.883;70.203
;Kuwait International;;Кувейт;29.226567;47.968928
Гванджу;Gwangju;Гванджу;Южная Корея;35.126389;126.808889
;Kwigillingok;;США;59.836725;-163.140335
Гуйлинь;Guilin;Гуйлинь;Китай;25.218106;110.039197
;Kowanyama;;Австралия;-15.485556;141.751389
;Kwinhagak;;США;59.755094;-161.845367
Кавито;Kawito;Кавито;Папуа - Новая Гвинея;-7.967;142.800
;Village SPB;;США;57.770109;-153.548948
Квай-Харбор;Kwai Harbour;Квай-Харбор;Соломоновы острова;-8.567;160.733
;Kwailabesi Aerodrom;;Соломоновы острова;-8.367;160.783
;Kwethluk;;США;60.790333;-161.443694
Мансьон-Хаус;Mansion House;Мансьон-Хаус;Новая Зеландия;0;0
Курвина;Kurwina;Курвина;Папуа - Новая Гвинея;-5.983;155.367
Киваи-Айленд;Kiwai Island;Киваи-Айленд;Папуа - Новая Гвинея;-8.683;143.617
Кивайю;Kiwayu;Кивайю;Кения;-1.960556;41.297500
Колвези;Kolwezi;Колвези;Демократическая республика Конго;-10.765886;25.505714
;Kasaan SPB;;США;55.537414;-132.397514
Клерксдорп;Klerksdorp;Клерксдорп;ЮАР;-26.871064;26.718003
;Koro Island;;Фиджи;-17.345833;179.421944
Комсомольск на Амуре;Komsomolsk Na Amure;Комсомольск на Амуре;Россия;50.409444;136.934167
Карула;Karoola;Карула;Папуа - Новая Гвинея;-5.133;154.583
;Katiu;;Французская Полинезия;-16.433333333333;-1.3666666666667
Кониа;Konya;Конья;Турция;37.979000;32.561861
;Yangoonabie;;Австралия;-31.466666666667;130.06666666667
Орхид-Айленд;Orchid Island;Орхид-Айленд;Тайвань;22.028842;121.533642
;Kleyate;Триполи;Ливия;34.589333;36.011322
;Yeelirrie;;Австралия;-27.276944;120.096111
;Yalata Mission;;Австралия;-31.470556;131.824722
;Karluk;;США;57.566086;-154.453883
;Port Largo;Ки Ларго;США;25.083333333333;-80.4
Милтон-Кейнес;Milton Keynes;Милтон-Кейнес;Великобритания;52.040556;-0.759167
;Topp Of Tampa;Тампа;Литва;54.433333333333;23.65
Кьяукпью;Kyaukpyu;Кьяукпью;Мьянма;19.426447;93.534836
Кайес;Kayes;Кайес;Мали;14.481233;-11.404397
Кьяуктау;Kyauktaw;Кьяуктау;Мьянма;21.400;94.133
;Koyukuk;;США;64.875806;-157.730444
Ялумет;Yalumet;Ялумет;Папуа - Новая Гвинея;-6.083;147.000
Кызыл;Kyzyl;Кызыл;Россия;51.669444;94.400556
;Zachar Bay SPB;;США;57.55;-153.75
;Kompong-Chhna;;Камбоджа;12.255236;104.563875
Кракор;Krakor;Кракор;Камбоджа;12.533;104.150
Каинтиба;Kaintiba;Каинтиба;Папуа - Новая Гвинея;-7.500;146.017
;Kitzingen;;Германия;49.733333333333;10.фев
;Kizhuyak;;США;57.583333333333;-153.15
;Philippos Airport;Козани;Греция;40.286110;21.840834
;Kompong Thom;;Камбоджа;12.733;104.900
Казань;Kazan;Казань;Россия;55.606186;49.278728
Кзыл-Орда;Kzyl-Orda;Кзыл-Орда;Казахстан;44.706944;65.592500
Кастелоризо;Kastelorizo;Кастелоризо;Греция;36.127777;29.566656
;Lamar Field;;США;38.069694;-102.688500
Лаблаб;Lablab;Лаблаб;Папуа - Новая Гвинея;-5.717;148.050
;Layang-Layang Airstrip;;Малайзия;7.371667;113.844167
;4 de Fevereiro;;Ангола;-8.858375;13.231178
;Nadzab;;Папуа - Новая Гвинея;-6.569828;146.726242
;Purdue University;;США;40.412306;-86.936889
Ла-Гуайра;La Guaira;Ла-Гуайра;Венесуэла;10.600;-66.933
Лабуха;Labuha;Лабуха;Индонезия;-0.633;127.500
;Servel;Ланнион;Франция;48.754892;-3.474483
;Lages;;Бразилия;-27.782142;-50.281486
Аклавик;Aklavik;;Канада;68.223333;-135.005833
;Municipal;;США;27.988917;-82.018556
;Los Alamos;;США;35.879802;-106.269415
;Capital City;Лансинг;США;42.778639;-84.586194
;Laoag International Airport;Лаоак;Филиппины;18.178092;120.531522
;General Manuel Mбrquez De Leуn International Airport;Ла Пас;Мексика;24.072694;-110.362475
;La Braq;Бейда;Ливия;32.788673;21.964333
;General Brees Field;;США;41.312056;-105.675000
;Mc Carran Intl;Лас Вегас;США;36.080056;-115.152250
;La Uribe;;Колумбия;апр.75;-74.05
;Lamu;;Кения;-2.252417;40.913097
Лаломалава;Lalomalava;Лаломалава;Самоа;-14.017;-171.733
;Municipal;;США;34.567714;-98.416637
;Los Angeles International;;США;33.942522;-118.407161
Ледисмит;Ladysmith;Ледисмит;ЮАР;-28.581667;29.749722
;Bom Jesus Da Lapa;;Бразилия;-13.262086;-43.408114
Лидс;Leeds/bradford;;Великобритания;53.865897;-1.660569
;International;;США;33.663639;-101.822778
;Lьbeck Blankensee;;Германия;53.805367;10.719222
;Khudzhand;;Таджикистан;40.215394;69.694708
;Westmoreland County;Латроуб;США;40.274611;-79.406750
;Lee Bird Field;;США;41.126222;-100.683667
;Le Bourget;Париж;Франция;48.969444;2.441389
;Palm Beach SPB;Сидней;Австралия;-33.595833;151.319167
;Le Sequestre;Альби;Франция;43.913278;2.116750
;Mutiara;Лабуан-Баджо;Индонезия;-8.486656;119.889050
Либой;Liboi;Либой;Кения;0.348333;40.881667
;Municipal;;США;37.044222;-100.959861
Луабо;Luabo;Луабо;Мозамбик;-18.400;36.100
Озеро Баринго;Lake Baringo;Лейк-Баринго;Кения;0.667;36.083
Лусамбо;Lusambo;Лусамбо;Демократическая республика Конго;-4.961667;23.378333
;Long Banga Airfield;;Малайзия;3.183333;115.450000
Ламбарене;Lambarene;Ламбарене;Габон;-0.704389;10.245722
;Labrea;;Бразилия;-7.278972;-64.769471
Лабаса;Labasa;Лабаса;Фиджи;-16.466749;179.339860
;Lumberton;;США;34.609806;-79.059556
;Labuan;;Малайзия;5.300683;115.250181
Либревилль;Libreville;Либревилль;Габон;0.458600;9.412283
;Long Bawan;;Индонезия;3.867;115.683
;Lubang;;Филиппины;13.855428;120.105342
;Montoir;Сен Назер;Франция;47.289444;-2.346389
;Lukapa;;Ангола;-8.441389;20.732778
;Larnaca International Airport;Ларнака;Кипр;34.875117;33.624850
;Pontes e Lacerda;;Бразилия;-13.017;-60.000
;Galatina;Лечче;Италия;40.239228;18.133325
Луи-Тришар;Louis Trichardt;Луи-Тришар;ЮАР;-23.061917;29.864750
;Goloson International;;Гондурас;15.742481;-86.853036
Лас Вегас;Las Vegas;Рио Дульче;Гватемала;15.816666666667;-88.75
Ла-Коруна;La Coruna;Ла Коруна;Испания;43.302061;-8.377255
;Municipal;;США;30.126083;-93.223417
;Municipal;;США;43.573042;-71.417842
;Lodz Lublinek;Лодзь;Польша;51.721881;19.398133
;Rickenbacker;;США;39.813778;-82.927806
Ла-Колома;La Coloma;Ла-Колома;Куба;22.336261;-83.642111
;La Cumbre;;Аргентина;-31.006111;-64.531389
;Balcanoona;;Австралия;-30.535000;139.336667
;Lague;;Конго;-2.450;14.533
;Loncopue;;Аргентина;-38.066666666667;-70.616666666667
Ла-Хоррера;La Chorrera;Ла-Хоррера;Колумбия;-1.000;-73.000
Лас-Канас;Las Canas;Лас-Канас;Коста-Рика;10.417;-85.083
Лучча;Lucca;Лучча;Италия;43.825556;10.578889
;Liancheng;;Китай;25.675833;116.746389
;London City Airport;Лондон;Великобритания;51.505278;0.055278
Малда;Malda;Малда;Индия;25.010000;88.127222
Лондрина;Londrina;Лондрина;Бразилия;-23.333625;-51.130072
;Lindeman Island;;Австралия;-20.453611;149.039722
;Tarbes Ossun Lourdes;;Франция;43.185556;-0.002778
Лешуконское;Leshukonskoye;Лешуконское;Россия;0;0
;Lord Howe Island;;Австралия;-31.538611;159.076389
;Kikwetu;Линди;Танзания;-9.851111;39.757778
;Linden;;США;40.617447;-74.244594
;Hovby;Лидкопинг;Швеция;58.465522;13.174414
;Mason County;;США;43.962528;-86.407917
Ламиданда;Lamidanda;Ламиданда;Непал;27.253117;86.670044
Ладуанье;Ladouanie;Ладуанье;Суринам;4.350;-55.400
Лодар;Lodar;Лодар;Йемен;13.883;45.867
;Lahad Datu;;Малайзия;5.032247;118.324036
;Landivisiau;;Франция;48.530278;-4.151389
;Lansdowne;;Австралия;-17.583;126.833
;St-Laurent du Maroni;;Французская Гвиана;5.483056;-54.034444
;Eglinton (City of Derry);;Великобритания;55.042778;-7.161111
;Londolozi;;ЮАР;-24.800;31.500
;Learmonth;;Австралия;-22.235556;114.088611
;White River;;США;43.626111;-72.304194
;Chapada Diamantina;Ленкуа;Бразилия;-12.482289;-41.276969
Пулково;Pulkovo;Санкт-Петербург;Россия;59.800292;30.262503
;Leesburg;;США;28.822897;-81.808417
Лебакенг;Lebakeng;Лебакенг;Лесото;-29.890833;28.655556
Алег;Aleg;Алег;Мавритания;17.050;-13.917
;Octeville;Ле Хавре;Франция;49.533889;0.088056
Альмерия;Almeria;Алмерия;Испания;36.843936;-2.370097
;Leipzig-halle;;Германия;51.432447;12.241633
Лабе;Labe;Лабе;Гвинея;11.326058;-12.286850
;Lake Evella;;Австралия;-12.498889;135.805833
;Lemmon;;США;45.918697;-102.106178
Леон;Leon;Леон;Испания;42.589000;-5.655556
Лекони;Leconi;Лекони;Габон;-1.573056;14.288611
;Leopoldina;;Бразилия;-21.466089;-42.727036
;Lands End;;Великобритания;50.102778;-5.670556
;Leinster;;Австралия;-27.843333;120.703333
Лесобенг;Lesobeng;Лесобенг;Лесото;-29.783;28.317
;Gen. A.V. Cobo;;Колумбия;-4.193146;-69.942689
;Aeroport De La Seu;;Испания;42.338611;1.409167
;Levuka Airfield;Бюрета;Фиджи;-17.711111;178.758611
Обурн;Auburn;;США;44.048473;-70.283507
;Blue Grass;;США;38.036750;-84.608639
Лелистад;Lelystad;Лелистад;Нидерланды;52.460278;5.527222
;La Esperanza;;Гондурас;14.290556;-88.175000
;Lumbo;;Мозамбик;-15.010555555556;40.666388888889
;Langley AFB;;США;37.082833;-76.360500
;Lufkin Angelina County;;США;31.234014;-94.750000
;Lamerd;;Иран;27.372744;53.188794
;Franklin;;США;36.023345;-78.330271
Келафо-Каллаф;Kelafo;;Эфиопия;5.657;44.350
;Lakefield;;Австралия;-14.920556;144.202778
Ла-Фриа;La Fria;Ла-Фриа;Венесуэла;8.239167;-72.271028
;Lafayette Regional;;США;30.205250;-91.987611
;Lome;;Того;6.165611;1.254511
;La Guardia;Нью-Йорк;США;40.777250;-73.872611
;Long Beach Municipal;;США;33.817777;-118.151651
;Calloway;;США;33.008861;-85.072611
;La Grande;;США;45.290222;-118.007111
;Lake Gregory;;Австралия;-28.916666666667;139
;Laguna AAF;;Индонезия;32.860000;-114.396667
;Liege Airport;Льеж;Бельгия;50.636389;5.442778
;Leigh Creek;;Австралия;-30.598333;138.425833
;Deadmans Cay;Лонг Айленд;Багамские острова;23.179014;-75.093597
;Langakawi Intl;Лангкави;Малайзия;6.329728;99.728667
Лонг-Лелланг;Long Lellang;Лонг-Лелланг;Малайзия;3.421389;115.153611
Лаягам;Laiagam;Лаягам;Папуа - Новая Гвинея;-5.483;143.483
Линга-Линга;Linga Linga;Линга-Линга;Папуа - Новая Гвинея;-5.533;149.733
Лангеоог;Langeoog;Лангеоог;Германия;53.742771;7.498608
;Legazpi;;Филиппины;13.157064;123.746247
Лаго-Агрио;Lago Agrio;Лаго-Агрио;Эквадор;0.092439;-76.869314
Кочране;Cochrane;Кочране;Аргентина;-47.243847;-72.588417
Маларкуэ;Malargue;Маларкуэ;Аргентина;-35.493597;-69.574267
Лас-Гавиотас;Las Gaviotas;Лас-Гавиотас;Колумбия;4.550;-70.925
;Cache;;США;41.791284;-111.851609
;London Gatwick;Лондон;Великобритания;51.148056;-0.190278
Лю-Ганан;Lugh Ganane;Лю-Ганан;Эфиопия;3.811944;42.545833
Лагуниллас;Lagunillas;Лагуниллас;Венесуэла;10.123056;-71.238056
Легизамо;Leguizamo;Легизамо;Колумбия;-0.167;-74.767
;Black Forest;Лар;Германия;48.369250;7.827722
;Lost Harbor Sea Port;;США;54.233333333333;-165.6
;Alama Iqbal International;Лахор;Пакистан;31.521564;74.403594
;Lightning Ridge;;Австралия;-29.456667;147.984444
Лерех;Lereh;Лерех;Индонезия;-3.133;139.933
;Guanghua;;Китай;32.389443;111.694722
Лишань;Lishan;Лишань;Тайвань;24.250;121.217
Леху;Lehu;Леху;Папуа - Новая Гвинея;-6.517;155.700
Хитроу;London Heathrow;Лондон;Великобритания;51.477500;-0.461389
Лас-Херас;Las Heras;Лас-Херас;Аргентина;-46.533056;-68.951111
;Lianshulu;;Намибия;-17.833333333333;23
;W T Piper Memorial;;США;41.135639;-77.422308
Аэропорт Ланчжоу;Lanzhou Airport;Ланчжоу;Китай;36.117;103.617
;Liangping;;Китай;30.679444;107.786111
;Limbunya;;Австралия;-17.235556;129.881944
;Municipal;Лимон;США;39.274778;-103.665861
;Valkenburg;Лейден;Нидерланды;52.166139;4.417944
Либенж;Libenge;Либенж;Демократическая республика Конго;3.633;18.633
;Lifou;;Новая Каледония;-20.775000;167.239722
;Bellegarde;Лимож;Франция;45.860833;1.180278
;Lihue;;США;21.975983;-159.338958
Мулиа;Mulia;Мулиа;Индонезия;-3.717;137.950
Лонг Айленд;Long Island;Лонг Айленд;Папуа - Новая Гвинея;54.9;-132.75
;Likiep Island;;Маршалловы острова;9.817;169.317
;Lesquin;Лилль;Франция;50.563333;3.086944
;Jorge Chavez International;Лима;Перу;-12.021889;-77.114319
;Linate;Милан;Италия;45.445103;9.276739
Лаймон;Limon;Лимон;США;9.958056;-83.021944
;Lins;;Бразилия;-21.664039;-49.730519
Лисала;Lisala;Лисала;Демократическая республика Конго;2.170658;21.496906
;Daniel Oduber International;Либерия;Коста-Рика;10.593015;-85.545545
;Portela;Лиссабон;Португалия;38.781311;-9.135919
;Adams Field Airport;;США;34.729444;-92.224778
;Linosa Heliport;;Италия;35.859;12.862
;Livengood;;США;65.472618;-148.669171
Лойкау;Loikaw;Лойкау;Мьянма;19.691494;97.214825
;Likoma;Ликома-Айленд;Камерун;-12.083;34.733
;Wright AAF;;США;31.888310;-81.561623
;Loring AFB;;США;46.950428;-67.885861
Лоджа;Lodja;Лоджа;Демократическая республика Конго;-3.463056;23.615556
;Intercontinental;;США;0;0
;Lijiang;город Лицзян;Китай;26.679167;100.245833
;Brazoria County;;США;29.108639;-95.462083
;Brnik;Любляна;Словения;46.223686;14.457611
Ларантука;Larantuka;Ларантука;Индонезия;-8.350;122.983
Лакеба;Lakeba;Лакеба;Фиджи;-18.199167;-178.816944
Лекана;Lekana;Лекана;Конго;-2.317;14.600
Лейклэнд-Даунз;Lakeland Downs;Лейклэнд-Даунз;Австралия;-15.840833;144.848889
;Kenmore Air Harbor SPB;;США;47.628987;-122.338738
;Lokichoggio;;Кения;04.фев;34.35
;Long Akah;;Малайзия;3.313056;114.783056
;Lakeside USAF;;Намибия;-19.233333333333;18.фев
;Kulik Lake;;США;58.982080;-155.121272
;Banak;;Норвегия;70.068814;24.973489
Лекнес;Leknes;Лекнес;Норвегия;68.152500;13.609444
;Amausi;Лакнау;Индия;26.760594;80.889339
Лейк Плесид;Lake Placid;Лейк Плесид;США;44.264474;-73.961866
;Las Khoreh;;Эфиопия;11.167;48.200
;Lakeside;;США;29.847777777778;-95.688611111111
;Lakota;;"Кот д&#039;Ивуар";5.850;-5.683
Лейк-Рудольф;Lake Rudolf;Лейк-Рудольф;Кения;3.417;35.883
;Lake County;;США;42.161111;-120.399083
Лейк-Маньяра;Lake Manyara;Лейк-Маньяра;Танзания;-3.376306;35.818278
;Lakenheath RAF;Брэндон;Великобритания;52.409333;0.561000
;Kallax;Лули;Швеция;65.543758;22.121989
Малелейн;Malelane;Малелейн;ЮАР;-25.473603;31.565828
;LingLing;;Китай;26.233333333333;111.61666666667
;Chillagoe;;Австралия;-17.142778;144.528889
Лас-Лимас;Las Limas;Лас-Лимас;Гондурас;15.433;-87.883
;Lalibela;;Эфиопия;11.975014;38.979969
;Lissadell;;Австралия;-16.500;128.667
Лонг-Лама;Long Lama;Лонг-Лама;Малайзия;3.767;114.400
Келила;Kelila;Келила;Индонезия;-3.717;138.700
Линда-Даунз;Linda Downs;Линда-Даунз;Австралия;-23.017;138.700
Лас-Ломитас;Las Lomitas;Лас-Ломитас;Аргентина;-24.721367;-60.548836
;Alluitsup Paa;;Гренландия;60.464444;-45.577778
;Kumuzu International Airport;;Малави;-13.789378;33.781000
;Lyndonville;;США;44.569114;-72.017979
;Burlington County;;США;39.942891;-74.845719
;Lake Minchumina;;США;63.885997;-152.301874
Салима;Salima;Салима;Малави;-13.750;34.583
;Lamacarena;;Колумбия;3.317;-73.900
Лос-Менукос;Los Menucos;Лос-Менукос;Аргентина;-40.815833;-68.071111
;Arnage;Ле Манс;Франция;47.948492;0.201647
Ламасса;Lamassa;Ламасса;Папуа - Новая Гвинея;-4.667;152.733
Лаймон;Limon;Лимон;Гондурас;15.850;-85.483
Луми;Lumi;Луми;Папуа - Новая Гвинея;-3.467;142.033
Лей-Айленд;Lae Island;Лей-Айленд;Маршалловы острова;8.921111;166.264722
;Federal (Valle Del Fuerte);Лос-Мошис;Мексика;25.685194;-109.080806
;Limbang;;Малайзия;4.808303;115.010439
;RAF Station;;Великобритания;57.705214;-3.339169
;Lampedusa;;Италия;35.497914;12.618083
Марса-Брега;Marsa Brega;Марса-Брега;Ливия;30.378139;19.576444
Лайм-Акрес;Lime Acres;Лайм-Акрес;ЮАР;-28.360069;23.439069
;Winston County;;США;33.146209;-89.062479
;Kingsley Field;Кламмат Фоллз;США;42.156139;-121.733194
;Lopez De Micay;;Колумбия;3.050;-77.550
Лейк-Мюррей;Lake Murray;Лейк-Мюррей;Папуа - Новая Гвинея;-7.000;141.483
Палма;Palma;Палма;Мозамбик;-10.750;40.471
;Palm Beach County Park;Уест Палм Бич;США;26.593056;-80.085065
Ламен-Бей;Lamen Bay;Ламен-Бей;Вануату;-16.584167;168.159167
Ленгбати;Lengbati;Ленгбати;Папуа - Новая Гвинея;-6.383;147.367
;Hunt Field;;США;42.815236;-108.729839
;Lonorore;;Вануату;-15.865556;168.171944
Мунбил;Munbil;Мунбил;Папуа - Новая Гвинея;-4.850;141.217
Лесе;Lese;Лесе;Папуа - Новая Гвинея;-8.267;146.267
;Lake Nash;;Австралия;-20.980833;137.918333
;Dew Station;;США;70.910745;-153.242215
;Lincang;;Китай;23.738611;100.024722
;Lincoln;;США;40.850889;-96.759111
Лангимар;Langimar;Лангимар;Папуа - Новая Гвинея;-7.217;146.200
;Lost Nation;;США;41.684028;-81.389750
;Leonora;;Австралия;-28.878056;121.314722
;Wise;;США;36.987528;-82.530000
Лоани;Loani;Лоани;Папуа - Новая Гвинея;-10.583;150.583
;Tri County;;США;43.211861;-90.179833
;Lancaster;;США;40.122361;-76.294361
;Lihir Island;;Папуа - Новая Гвинея;-3.043611;152.628889
Смоленск;Smolensk;Смоленск;Россия;54.824444;32.024167
;Lanai City;;США;20.785611;-156.951418
;Blue Danube;Линц;Австрия;48.233219;14.187511
Лотарингия;Lorraine;Лотарингия;Австралия;-18.992778;139.905833
;Los Andes;;Чили;-32.800;-70.633
;Lock;;Австралия;-33.544167;135.693333
Лонгана;Longana;Лонгана;Вануату;-15.306667;167.967222
Лоэй;Loei;Лоэй;Таиланд;17.439133;101.722064
Лоун;Loen;Лоун;Маршалловы острова;7.800;168.283
;Longview;;США;46.116666666667;-122.88333333333
;Camilo Ponce Enrнquez Airport;;Эквадор;-3.995892;-79.371925
;Helmuth Baungartem;;Бразилия;-4.3833333333333;-51.916666666667
Лодвар;Lodwar;Лодвар;Кения;3.121967;35.608692
;Derby Field;;США;40.066405;-118.565166
;Francisco P. V. Y R.;Лагос-де-Морено;Мексика;21.350;-101.933
;Lobatse;;Ботсвана;-25.183;25.667
;Lowe Army Heliport;;Польша;31.355833;-85.751167
;Murtala Muhammed;Лагос;Нигерия;6.577369;3.321156
;Lewis Lockport;;США;41.608111;-88.096194
;Bowman Field Airport;;США;38.228000;-85.663722
Монклова;Monclova;Монклова;Мексика;26.955733;-101.470136
;Louisa;;США;38.009833;-77.970139
;Los Tablones Airport;;Гватемала;14.967;-90.167
;Loyangalani;;Кения;2.750;36.717
;Corbin-London;Лондон;США;37.086889;-84.077389
;Gran Canaria;;Испания;27.931886;-15.386586
;El Alto;Ла Пас;Боливия;-16.513338;-68.192256
;Lompoc Airport;;США;34.665619;-120.467503
Ла-Педрера;La Pedrera;Ла-Педрера;Колумбия;-1.328611;-69.579722
Ла-Примавера;La Primavera;Ла-Примавера;Колумбия;3.733;-76.233
;La Plata;;Аргентина;-34.972222;-57.894694
;Heliport;Лохгилпхед;Великобритания;56.050;-5.433
Линкопинг;Linkoping;Линкопинг;Швеция;58.406150;15.680508
Пихигуаос;Pijiguaos;Пихигуаос;Венесуэла;6.577250;-66.816889
Липецк;Lipetsk;Липецк;Россия;52.702778;39.537778
;Liverpool John Lennon;Ливерпуль;Великобритания;53.333611;-2.849722
Ламап;Lamap;Ламап;Вануату;-16.454;167.823
;Leron Plains;;Папуа - Новая Гвинея;-6.5833333333333;146.45
;Municipal;;США;41.572472;-86.734527
Лаппенранта;Lappeenranta;Лаппенранта;Финляндия;61.044553;28.144397
Луанг Прабанг;Luang Prabang;Луанг Прабанг;Лаос;19.897914;102.160764
;Lopez Island;;США;48.483912;-122.937681
Лампанг;Lampang;Лампанг;Таиланд;18.270933;99.504167
Лонг-Апунг;Long Apung;Лонг-Апунг;Индонезия;0.583;115.600
;Little Port Walter;;США;56.383333333333;-134.83333333333
Лиепая;Liepaya;Лиепая;Латвия;56.517500;21.096944
;Loudes;Ле-Пуй;Франция;45.079656;3.763442
;Pickens;;США;34.809972;-82.702889
;Puerto Leguizamo;;Колумбия;-0.182278;-74.770778
;Qala Nau;;Афганистан;34.987500;63.118333
Лариса;Larisa;Лариса;Греция;39.650253;22.465500
Лерибе;Leribe;Лерибе;Лесото;-28.855547;28.052778
;R.A.F.;Лаарбух;Германия;51.602222;6.141528
;International;Ларедо;США;27.543799;-99.461533
;Longreach;;Австралия;-23.434167;144.280278
;Little Rock Afb;;США;34.916769;-92.146542
Лора-Лаи;Lora Lai;Лора-Лаи;Пакистан;30.355000;68.614167
;Laleu;Ла Рошель;Франция;46.179211;-1.195236
Лорика;Lorica;Лорика;Колумбия;9.300;-75.883
;Municipal;;США;42.777944;-96.193694
;Coast Guard;;Боливия;-16.116666666667;-68.316666666667
;Niamtougou;;Того;9.767333;1.091250
;Casa de Campo International;Ла-Романа;Доминиканская Республика;18.450711;-68.911833
;Larson AFB;Мозес Лейк;США;0;0
;Sharpe AAF;;США;32.897833;-79.782861
;Laurie River;;Канада;56.248611;-101.304167
;Lar A/P;;Иран;27.674725;54.383278
Лерос;Leros;Лерос;Греция;37.184903;26.800289
;Lann Bihoue;Лориент;Франция;47.760533;-3.439953
;Municipal;;США;32.289417;-106.921972
Лос-Рокес;Los Roques;Лос-Рокес;Венесуэла;11.946;-66.669
Лосуя;Losuia;Лосуя;Папуа - Новая Гвинея;-8.505833;151.080833
;Lordsburg;;США;32.333464;-108.691739
;La Florida;Ла Серена;Чили;-29.916233;-71.199522
;Creech AAF;;США;38.09111111;-84.31666666
;Municipal;;США;43.879266;-91.256638
;Lawson Aaf;;США;32.331789;-84.987159
Лашио;Lashio;Лашио;Мьянма;22.977881;97.752183
;Sumburgh;;Великобритания;59.878889;-1.295556
Лонг Айленд;Long Island;Лонг Айленд;Папуа - Новая Гвинея;-5.350;147.017
;Lusk;;США;42.753808;-104.404554
Лос-Чилес;Los Chiles;Лос-Чилес;Коста-Рика;11.035277;-84.706108
;Lawas;;Малайзия;4.216389;115.582778
;Los Banos;;США;37.063889;-120.869861
;Talmont;Лес-Саблес;Франция;46.476944;-1.722778
;Josefa Camejo;Лас-Пьедрас;Венесуэла;11.780775;-70.151497
Лос Анджелес;Los Angeles;Лос Анджелес;Чили;-37.401731;-72.425444
;Lost River;;США;65.396163;-167.162982
;Terre-de-Haut;;Гваделупа;15.864444;-61.580556
Лончестон;Launceston;Лончестон;Австралия;-41.545278;147.214167
